name,company,price,original_price,discount,offers,url,page,discount_pct,savings,price_band,high_discount
Men Slim Fit Solid Spread Collar Formal Shirt,The Indian Garage Co.,550,1899,71,Hot Deal,https://www.flipkart.com/indian-garage-co-men-solid-formal-black-shirt/p/itmce8729eb33905?pid=SHTGPZP5GQTMJGBH&lid=LSTSHTGPZP5GQTMJGBHY41SNR&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_896&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTGPZP5GQTMJGBH.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,71.04,1349,Premium,1
Men Regular Fit Solid Button Down Collar Formal Shirt,DEEMOON,360,1499,75,"Buy 2 items, save extra 5%",https://www.flipkart.com/deemoon-men-solid-formal-pink-shirt/p/itm389495269b40a?pid=SHTH7ECYTSQPGXBQ&lid=LSTSHTH7ECYTSQPGXBQYQGZYZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_897&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6BsQVPkwXQi6aZzTPKAQRr3Wu3Ti8SBxm5jNmpaH7WD4A%3D%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,75.98,1139,Budget,1
"Pack of 2 Men Striped Polo Neck Cotton Blend Green, Mul...",rggarment,421,1699,75,Hot Deal,https://www.flipkart.com/rggarment-striped-men-polo-neck-green-multicolor-t-shirt/p/itm31059ead53f93?pid=TSHH5FZ4YXVHTXKJ&lid=LSTTSHH5FZ4YXVHTXKJIWBTKL&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_898&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6C2Lu99TA23gv4dbiVc8010tG1XiHBuu4Eef08R4289m_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,75.22,1278,Budget,1
Pack of 4 Men Solid Round Neck Polyester Multicolor T-S...,FTX,390,1499,73,Hot Deal,https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmca9706878e41a?pid=TSHGEHZUH3BDKSSF&lid=LSTTSHGEHZUH3BDKSSFDGIUES&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_899&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.TSHGEHZUH3BDKSSF.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,73.98,1109,Budget,1
Men Regular Fit Solid Mandarin Collar Casual Shirt,Sedum Sestri,263,1099,76,Hot Deal,https://www.flipkart.com/sedum-sestri-men-solid-casual-dark-blue-shirt/p/itmf0a6addf1f91f?pid=SHTH7FHHXG5CDFNA&lid=LSTSHTH7FHHXG5CDFNAA4AC5U&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_900&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTH7FHHXG5CDFNA.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,76.07,836,Budget,1
Pack of 3 Men Solid Round Neck Cotton Blend Multicolor ...,BLIVE,475,1999,76,Hot Deal,https://www.flipkart.com/blive-solid-men-round-neck-multicolor-t-shirt/p/itm2efe30e830368?pid=TSHH7ZEGYTGCVTG8&lid=LSTTSHH7ZEGYTGCVTG8W945VX&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_901&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6BOScgQ8TWwgkAH6dew960mzOqSPpKIiYMqimp_DyylXgDM2KWit8hFHxJOvPdMi04%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,76.24,1524,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,PEARL OCEAN,328,999,67,Hot Deal,https://www.flipkart.com/pearl-ocean-men-self-design-casual-black-shirt/p/itm649b9877287ac?pid=SHTG9YS6BC5JEDPY&lid=LSTSHTG9YS6BC5JEDPYDJHC6A&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_902&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6BRdzKl9zTjc1PxFsdY-I5E6vqfSGVMICynIPIN2nVvWw%3D%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,67.17,671,Budget,1
Men Slim Fit Striped Hood Collar Casual Shirt,Try This,438,1299,66,Hot Deal,https://www.flipkart.com/try-men-striped-casual-green-white-shirt/p/itm38987319bed7e?pid=SHTHYUH8UZVNQZPM&lid=LSTSHTHYUH8UZVNQZPMT6GYAD&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_903&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTHYUH8UZVNQZPM.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,66.28,861,Budget,1
Men Solid Polo Neck Cotton Blend Light Blue T-Shirt,BAB,353,1299,72,"Buy 2 items, save extra 5%",https://www.flipkart.com/bab-solid-men-polo-neck-light-blue-t-shirt/p/itm16cd731071369?pid=TSHHY9NZFVCNVYHP&lid=LSTTSHHY9NZFVCNVYHPY6L7PU&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_904&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.TSHHY9NZFVCNVYHP.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,72.83,946,Budget,1
Men Solid Polo Neck Polyester Blue T-Shirt,3BROS,246,999,75,Hot Deal,https://www.flipkart.com/3bros-solid-men-polo-neck-blue-t-shirt/p/itm448f44473c415?pid=TSHH9PCNWX8BU8EY&lid=LSTTSHH9PCNWX8BU8EYDMPFXT&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_905&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6A5cXkGzKBcIp6vyA34eHdkBUo3dvp31d0XR2b9WvKpPQ%3D%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,75.38,753,Budget,1
Men Solid Round Neck Nylon Black T-Shirt,NINQ,288,749,61,Hot Deal,https://www.flipkart.com/ninq-solid-men-round-neck-black-t-shirt/p/itmc77c1cbcd604d?pid=TSHHFVCTKGHJHXXH&lid=LSTTSHHFVCTKGHJHXXHLK6JCL&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_906&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.TSHHFVCTKGHJHXXH.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,61.55,461,Budget,1
Men Solid Round Neck Nylon Black T-Shirt,NINQ,289,749,61,Hot Deal,https://www.flipkart.com/ninq-solid-men-round-neck-black-t-shirt/p/itm22792ec0f2e87?pid=TSHHFVCT8XVBTAJV&lid=LSTTSHHFVCT8XVBTAJVYC6WWV&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_907&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6AZG58Wupr3eN1KwdvNh7X-_pzpWRYpxXvJs9WRFOHuBfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,61.42,460,Budget,1
Men Solid Mandarin Collar Cotton Blend Black T-Shirt,TRIPR,212,1999,89,Hot Deal,https://www.flipkart.com/tripr-solid-men-mandarin-collar-black-t-shirt/p/itm7dd5187e59102?pid=TSHHFKDVHNHZEZPA&lid=LSTTSHHFKDVHNHZEZPAUD2PN3&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_908&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6BrLkHCPhBMMhLKM57TK-zC3cXnCtVFOxvQtyjguC8ZNg1kFuKnWaINrJqv3pKVKuU%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,89.39,1787,Budget,1
Men Striped Polo Neck Cotton Blend Yellow T-Shirt,TB Blue,260,1299,79,"Buy 2 items, save extra 5%",https://www.flipkart.com/tb-blue-striped-men-polo-neck-yellow-t-shirt/p/itm5657661b90c2d?pid=TSHH8VHUTTPKDS2M&lid=LSTTSHH8VHUTTPKDS2MPSWOKV&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_909&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.TSHH8VHUTTPKDS2M.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,79.98,1039,Budget,1
Men Slim Fit Striped Spread Collar Casual Shirt,U TURN,345,1899,81,Hot Deal,https://www.flipkart.com/u-turn-men-striped-casual-green-shirt/p/itm36f9bcaaea082?pid=SHTGXHE9MYVH3HES&lid=LSTSHTGXHE9MYVH3HESMCT5NY&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_910&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTGXHE9MYVH3HES.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,81.83,1554,Budget,1
Men Regular Fit Striped Spread Collar Formal Shirt,MILDIN,446,1999,77,Hot Deal,https://www.flipkart.com/mildin-men-striped-formal-grey-shirt/p/itm76b19011532d7?pid=SHTH9XDWWJUWXJGP&lid=LSTSHTH9XDWWJUWXJGPGYMUGK&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_911&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6Av3IuO1r5pxinH-dDSYNvBAvN5KEK7ZC0FSMexLHLfRQ%3D%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,77.69,1553,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,DIMMY,475,1999,76,"Buy 2 items, save extra 5%",https://www.flipkart.com/dimmy-men-solid-casual-yellow-shirt/p/itm931e862dc27f9?pid=SHTHH7P9VJDMP8GU&lid=LSTSHTHH7P9VJDMP8GU00XXXU&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_912&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6BFhtOCtC5lltBjGWlPWduxN61mecQNLj-ZvQQXrU-gE_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,76.24,1524,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,Voroxy,242,2199,88,Hot Deal,https://www.flipkart.com/voroxy-men-solid-casual-red-shirt/p/itm7cb81e5b37e4a?pid=SHTGSZ7BR9GFFMSU&lid=LSTSHTGSZ7BR9GFFMSUKYZFPA&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_913&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTGSZ7BR9GFFMSU.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,88.99,1957,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,youth first,172,999,82,Hot Deal,https://www.flipkart.com/youth-first-men-solid-casual-multicolor-shirt/p/itmdce95ed4310e9?pid=SHTGN5HHVZVMKFGD&lid=LSTSHTGN5HHVZVMKFGDQ9AV60&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_914&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTGN5HHVZVMKFGD.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,82.78,827,Budget,1
Self Design Men Round Neck Polycotton Grey T-Shirt,METRONAUT,265,1999,86,No Offer,https://www.flipkart.com/metronaut-self-design-men-round-neck-grey-t-shirt/p/itmd93c1fad3a0ed?pid=TSHGMGFWR6JVTNFG&lid=LSTTSHGMGFWR6JVTNFGQKBWGE&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_915&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6DrAclHwDbZySyzOPBykwcW7cDuvC-j58qFHQVOr4QDlfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,86.74,1734,Budget,1
"Pack of 4 Men Solid Round Neck Polyester Silver, Light ...",FTX,383,1499,74,Hot Deal,https://www.flipkart.com/ftx-solid-men-round-neck-silver-light-blue-black-t-shirt/p/itm5e593f7fa7d9a?pid=TSHGEHZURYDF7QGG&lid=LSTTSHGEHZURYDF7QGGJVF6GK&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_916&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.TSHGEHZURYDF7QGG.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,74.45,1116,Budget,1
Men Regular Fit Checkered Button Down Collar Casual Shi...,RED TAPE,629,3499,82,Hot Deal,https://www.flipkart.com/red-tape-men-checkered-casual-dark-blue-grey-shirt/p/itm39f07276ea8ec?pid=SHTGYDJ839QWT5TK&lid=LSTSHTGYDJ839QWT5TKZX6CPK&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_917&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6C1G5bdEP0XMp7pvKvxyDzZ4yhDb1NLOwP9LZH6qzIchFmOBtEFy0FmBP0CX6jfuRQ%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,82.02,2870,Premium,1
Men Solid Henley Neck Polycotton Blue T-Shirt,N AND J,276,699,60,"Buy 2 items, save extra 5%",https://www.flipkart.com/n-j-solid-men-henley-neck-blue-t-shirt/p/itmc1f2f077b0ff2?pid=TSHGQWZ7VSA7GTZB&lid=LSTTSHGQWZ7VSA7GTZBCZ5HJ8&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_918&otracker=browse&fm=organic&iid=en_fHvqs38OjzxW0_UJrkop88yRIF1FeKwjRHIjZydFS6CCiNMrl50e1U7HoSTDXZi6W1YvwJGaBOoJZE3APHVfYvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,60.52,423,Budget,1
Men Regular Fit Striped Lapel Collar Casual Shirt,URBAN BUCCACHI,266,2099,87,Hot Deal,https://www.flipkart.com/urban-buccachi-men-striped-casual-white-shirt/p/itmf0ee3614a3826?pid=SHTH6T2HGRGHFHSN&lid=LSTSHTH6T2HGRGHFHSNJMNMJQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_919&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.SHTH6T2HGRGHFHSN.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,87.33,1833,Budget,1
Men Colorblock Zip Neck Cotton Blend Black T-Shirt,Try This,240,999,75,Hot Deal,https://www.flipkart.com/try-colorblock-men-zip-neck-black-t-shirt/p/itme891e5b363d2e?pid=TSHHBG3ATVGYUBY3&lid=LSTTSHHBG3ATVGYUBY3B03O7C&marketplace=FLIPKART&store=clo%2Fash&srno=b_23_920&otracker=browse&fm=organic&iid=cc5d4e0b-d2ae-468e-9d10-b3aa3d2fc693.TSHHBG3ATVGYUBY3.SEARCH&ppt=None&ppn=None&ssid=k4qbjc5its0000001769929098958,23,75.98,759,Budget,1
Men Regular Fit Solid Casual Shirt,Congo Fit,431,999,56,"Buy 2 items, save extra 5%",https://www.flipkart.com/congo-fit-men-solid-casual-light-blue-shirt/p/itm72c9cbcacad51?pid=SHTHJGPERC6ZAVZH&lid=LSTSHTHJGPERC6ZAVZHM7DU1B&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_921&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJR18Bm6nDmk2RaJ22yN0eGHeKiRm8Yd57JAncB0HfDw3Q%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,56.86,568,Budget,1
Pack of 4 Men Solid Round Neck Cotton Blend Multicolor ...,TRIPR,459,1999,77,"Buy 2 items, save extra 5%",https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMSJHNXAWQ&lid=LSTTSHH7USMSJHNXAWQVAAK7N&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_922&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJT413Lxuhiwnr4ik9rZNk9GdxIICzLGXjDsfQbXFeHSmIQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,77.04,1540,Budget,1
Men Slim Fit Checkered Casual Shirt,THE BEAR HOUSE,723,2495,71,Hot Deal,https://www.flipkart.com/bear-house-men-checkered-casual-maroon-shirt/p/itm098c67a00fc1f?pid=SHTFY585KH75N3TH&lid=LSTSHTFY585KH75N3THVCIZ4M&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_923&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.SHTFY585KH75N3TH.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,71.02,1772,Premium,1
Men Slim Fit Solid Spread Collar Casual Shirt,P & V Creations,323,1299,75,Hot Deal,https://www.flipkart.com/p-v-creations-men-solid-casual-orange-shirt/p/itm2cb1b656c1e73?pid=SHTFVH2XHRUQUTEV&lid=LSTSHTFVH2XHRUQUTEVG1NFJT&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_924&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.SHTFVH2XHRUQUTEV.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,75.13,976,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,N AND J,328,999,67,"Buy 2 items, save extra 5%",https://www.flipkart.com/n-j-men-self-design-casual-black-shirt/p/itmcd714184d07bc?pid=SHTHEXG9PMKMNWG2&lid=LSTSHTHEXG9PMKMNWG2LTYINU&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_925&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJSHA8pqsFMcMiCneq0n71rIzcjizjTxV8YmxVQRBB1brA%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,67.17,671,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,METRONAUT,272,1799,84,Hot Deal,https://www.flipkart.com/metronaut-men-solid-casual-grey-shirt/p/itmf90e44cb4ac37?pid=SHTGTE7PJUJKW3NS&lid=LSTSHTGTE7PJUJKW3NSPEG6Q4&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_926&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.SHTGTE7PJUJKW3NS.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,84.88,1527,Budget,1
Self Design Men Round Neck Polycotton Dark Green T-Shir...,METRONAUT,235,1999,88,Hot Deal,https://www.flipkart.com/metronaut-self-design-men-round-neck-dark-green-t-shirt/p/itm620c29b9beba4?pid=TSHGMGFWK5SSMFAU&lid=LSTTSHGMGFWK5SSMFAUN8YVAG&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_927&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJS4FInYzVgeP2XU2ZrCFqS8EV4i3NEsjtmHilBBh8of8g%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,88.24,1764,Budget,1
Men Solid Polo Neck Polyester Navy Blue T-Shirt,N AND J,263,799,67,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-navy-blue-t-shirt/p/itm31cdf23c41b76?pid=TSHGTUHXJ7HQS2JR&lid=LSTTSHGTUHXJ7HQS2JRMZPFAR&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_928&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJRC7pyqAkmxR-IFd-aGKAt-iEqKS_N3U6oA0ZrJztM_Mw%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,67.08,536,Budget,1
Men Solid Polo Neck Cotton Blend Orange T-Shirt,CANTABIL,390,1299,69,Hot Deal,https://www.flipkart.com/cantabil-solid-men-polo-neck-orange-t-shirt/p/itmab7f0806ff447?pid=TSHGNTPXRSHHGGKC&lid=LSTTSHGNTPXRSHHGGKCFMX2GS&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_929&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.TSHGNTPXRSHHGGKC.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,69.98,909,Budget,1
Men Solid Polo Neck Polycotton Light Blue T-Shirt,INDICLUB,246,999,75,Hot Deal,https://www.flipkart.com/indiclub-solid-men-polo-neck-light-blue-t-shirt/p/itm64c3cb43a6616?pid=TSHH7X9GFATGG7TV&lid=LSTTSHH7X9GFATGG7TVO5NAC2&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_930&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.TSHH7X9GFATGG7TV.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,75.38,753,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,N AND J,337,999,66,Hot Deal,https://www.flipkart.com/n-j-men-self-design-casual-light-green-shirt/p/itm7b5b2c703ae0c?pid=SHTH8G8YCCXYP7JH&lid=LSTSHTH8G8YCCXYP7JHVPPTQP&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_931&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJSRvnTfzurN00BDkr-ocgt2uOIy1agKnONEs993m2pRIw%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,66.27,662,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,RED TAPE,665,3599,81,Hot Deal,https://www.flipkart.com/red-tape-men-solid-casual-cream-shirt/p/itm0156fcde4db3c?pid=SHTGYGFYUZZV4VCA&lid=LSTSHTGYGFYUZZV4VCA4GVYJP&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_932&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJTetc2isfVvF8et5VgsLJ04d9Wm7nG2heOEzkWWmpdSuWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,81.52,2934,Premium,1
Men Regular Fit Solid Mandarin Collar Casual Shirt,FUBACK,138,1996,93,Hot Deal,https://www.flipkart.com/fuback-men-solid-casual-black-shirt/p/itm296aa49024160?pid=SHTH5FM25FZPKGM4&lid=LSTSHTH5FM25FZPKGM4YM8R8R&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_933&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.SHTH5FM25FZPKGM4.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,93.09,1858,Budget,1
"Men Typography Round Neck Cotton Blend Black, White T-S...",Jump Cuts,251,1399,82,Hot Deal,https://www.flipkart.com/jump-cuts-typography-men-round-neck-black-white-t-shirt/p/itmc789191400841?pid=TSHGUFPYK7ZHZVCZ&lid=LSTTSHGUFPYK7ZHZVCZPYPMKT&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_934&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.TSHGUFPYK7ZHZVCZ.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,82.06,1148,Budget,1
Men Self Design Zip Neck Polycotton Black T-Shirt,KAJARU,336,999,66,"Buy 2 items, save extra 5%",https://www.flipkart.com/kajaru-self-design-men-zip-neck-black-t-shirt/p/itmfac6653d99aa4?pid=TSHHGFPZFKEPMWSU&lid=LSTTSHHGFPZFKEPMWSUL8DW7A&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_935&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJSIZEd3pZSHI9RIAgU2lhcek3HDM_XjFoCnE34jwwQX9A%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,66.37,663,Budget,1
"Men's t-shirt hooded sendo black color, gym wear, black...",Mundali,146,799,81,Hot Deal,https://www.flipkart.com/mundali-printed-men-hooded-neck-black-t-shirt/p/itm58375e32b0d45?pid=TSHH2EDZ3KZQHMZY&lid=LSTTSHH2EDZ3KZQHMZYDHFEZR&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_936&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.TSHH2EDZ3KZQHMZY.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,81.73,653,Budget,1
Men Regular Fit Solid Casual Shirt,Feel high,393,1299,69,Hot Deal,https://www.flipkart.com/feel-high-men-solid-casual-white-black-shirt/p/itm9fd6c341bb8a8?pid=SHTGGC233MB8JANZ&lid=LSTSHTGGC233MB8JANZTNPMQT&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_937&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJSlqyCwMwIN1KDaqr6OSryD2NtXyeEXMkGjppvRnngQjw%3D%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,69.75,906,Budget,1
Men Regular Fit Solid Button Down Collar Formal Shirt,DEEMOON,360,1499,75,"Buy 2 items, save extra 5%",https://www.flipkart.com/deemoon-men-solid-formal-pink-shirt/p/itm389495269b40a?pid=SHTH7ECYTSQPGXBQ&lid=LSTSHTH7ECYTSQPGXBQYQGZYZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_938&otracker=browse&fm=organic&iid=en_4PNggMEKzV5xIFrrM7Lef2Y2D8o6Ym-GOBMA3PRpIJS6gtWk6wsU8q82Hjm0-rYKuPS-tUHaHzwfWHUADYhVcPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,75.98,1139,Budget,1
Men Self Design Polo Neck Polyester Blue T-Shirt,KAJARU,249,999,75,Hot Deal,https://www.flipkart.com/kajaru-self-design-men-polo-neck-blue-t-shirt/p/itmfefe9d4a49854?pid=TSHH6G6UXMPMGPZX&lid=LSTTSHH6G6UXMPMGPZXM6N3VL&marketplace=FLIPKART&store=clo%2Fash&srno=b_24_939&otracker=browse&fm=organic&iid=b5fa1635-ebff-40a8-b96f-db5de6d0e696.TSHH6G6UXMPMGPZX.SEARCH&ppt=None&ppn=None&ssid=n45iwsfkqo0000001769929104802,24,75.08,750,Budget,1
